1.690000e+00	1.099586e+00	-1.202091e-02	-1.802314e-03	-2.227491e-04	-2.424920e-05	-2.373685e-06	-2.088597e-07
1.700000e+00	1.100559e+00	-1.211964e-02	-1.808282e-03	-2.222055e-04	-2.402989e-05	-2.333654e-06	-2.033355e-07
1.710000e+00	1.101534e+00	-1.221814e-02	-1.813978e-03	-2.216154e-04	-2.380613e-05	-2.293546e-06	-1.978809e-07
1.720000e+00	1.102510e+00	-1.231641e-02	-1.819402e-03	-2.209796e-04	-2.357809e-05	-2.253396e-06	-1.924990e-07
1.730000e+00	1.103487e+00	-1.241443e-02	-1.824552e-03	-2.202987e-04	-2.334598e-05	-2.213237e-06	-1.871927e-07
1.740000e+00	1.104465e+00	-1.251219e-02	-1.829429e-03	-2.195734e-04	-2.311000e-05	-2.173100e-06	-1.819646e-07
1.750000e+00	1.105444e+00	-1.260968e-02	-1.834032e-03	-2.188046e-04	-2.287034e-05	-2.133016e-06	-1.768169e-07
1.760000e+00	1.106423e+00	-1.270687e-02	-1.838360e-03	-2.179929e-04	-2.262721e-05	-2.093016e-06	-1.717518e-07
1.770000e+00	1.107404e+00	-1.280377e-02	-1.842414e-03	-2.171392e-04	-2.238081e-05	-2.053126e-06	-1.667708e-07
1.780000e+00	1.108385e+00	-1.290036e-02	-1.846195e-03	-2.162443e-04	-2.213132e-05	-2.013375e-06	-1.618753e-07
1.790000e+00	1.109366e+00	-1.299663e-02	-1.849701e-03	-2.153089e-04	-2.187896e-05	-1.973788e-06	-1.570666e-07
1.800000e+00	1.110348e+00	-1.309256e-02	-1.852934e-03	-2.143340e-04	-2.162393e-05	-1.934391e-06	-1.523455e-07
1.810000e+00	1.111330e+00	-1.318813e-02	-1.855895e-03	-2.133205e-04	-2.136641e-05	-1.895206e-06	-1.477128e-07
1.820000e+00	1.112313e+00	-1.328335e-02	-1.858584e-03	-2.122692e-04	-2.110661e-05	-1.856256e-06	-1.431689e-07
1.830000e+00	1.113296e+00	-1.337819e-02	-1.861002e-03	-2.111811e-04	-2.084472e-05	-1.817563e-06	-1.387141e-07
1.840000e+00	1.114280e+00	-1.347264e-02	-1.863150e-03	-2.100571e-04	-2.058094e-05	-1.779146e-06	-1.343485e-07
1.850000e+00	1.115263e+00	-1.356669e-02	-1.865030e-03	-2.088981e-04	-2.031547e-05	-1.741024e-06	-1.300720e-07
1.860000e+00	1.116247e+00	-1.366032e-02	-1.866642e-03	-2.077051e-04	-2.004849e-05	-1.703214e-06	-1.258844e-07
1.870000e+00	1.117230e+00	-1.375352e-02	-1.867989e-03	-2.064791e-04	-1.978020e-05	-1.665734e-06	-1.217854e-07
1.880000e+00	1.118214e+00	-1.384628e-02	-1.869072e-03	-2.052211e-04	-1.951078e-05	-1.628599e-06	-1.177744e-07
1.890000e+00	1.119197e+00	-1.393858e-02	-1.869893e-03	-2.039320e-04	-1.924042e-05	-1.591824e-06	-1.138509e-07
1.900000e+00	1.120180e+00	-1.403041e-02	-1.870453e-03	-2.026130e-04	-1.896930e-05	-1.555421e-06	-1.100142e-07
1.910000e+00	1.121163e+00	-1.412176e-02	-1.870755e-03	-2.012650e-04	-1.869760e-05	-1.519405e-06	-1.062636e-07
1.920000e+00	1.122146e+00	-1.421260e-02	-1.870802e-03	-1.998890e-04	-1.842551e-05	-1.483786e-06	-1.025981e-07
1.930000e+00	1.123128e+00	-1.430294e-02	-1.870595e-03	-1.984861e-04	-1.815318e-05	-1.448576e-06	-9.901701e-08
1.940000e+00	1.124110e+00	-1.439275e-02	-1.870136e-03	-1.970574e-04	-1.788080e-05	-1.413786e-06	-9.551924e-08
1.950000e+00	1.125091e+00	-1.448202e-02	-1.869429e-03	-1.956039e-04	-1.760853e-05	-1.379424e-06	-9.210386e-08
1.960000e+00	1.126072e+00	-1.457074e-02	-1.868477e-03	-1.941266e-04	-1.733654e-05	-1.345500e-06	-8.876985e-08
1.970000e+00	1.127052e+00	-1.465889e-02	-1.867281e-03	-1.926267e-04	-1.706498e-05	-1.312023e-06	-8.551620e-08
1.980000e+00	1.128032e+00	-1.474646e-02	-1.865845e-03	-1.911052e-04	-1.679401e-05	-1.279000e-06	-8.234185e-08
1.990000e+00	1.129010e+00	-1.483344e-02	-1.864172e-03	-1.895631e-04	-1.652377e-05	-1.246438e-06	-7.924578e-08
